:ID,pkg_name,pkgman,version,:LABEL,homepage,repo
version268062cargo,tagref,cargo,1.3.1,Version,https://github.com/stepchowfun/tagref,https://github.com/stepchowfun/tagref
version5242homebrew,tagref,homebrew,1.5.0,Version,https://github.com/stepchowfun/tagref/archive/v1.5.0.tar.gz,https://github.com/stepchowfun/tagref
version1081chromebrew,terraform,chromebrew,1.1.6,Version,https://ftp.gnome.org/pub/GNOME/sources/libgnomecanvas/2.30/libgnomecanvas-2.30.3.tar.bz2,https://www.terraform.io/
version5317homebrew,terraform,homebrew,1.1.9,Version,https://github.com/hashicorp/terraform/archive/v1.1.9.tar.gz,https://www.terraform.io/
version555chromebrew,nano,chromebrew,6.1,Version,https://nano-editor.org/dist/v6/nano-6.1.tar.xz,https://www.nano-editor.org/
version3695homebrew,nano,homebrew,6.3,Version,https://www.nano-editor.org/dist/v6/nano-6.3.tar.xz,https://www.nano-editor.org/
version344conan,bullet3,conan,2.89,Version,,https://github.com/bulletphysics/bullet3
version292vcpkg,bullet3,vcpkg,3.17,Version,,https://github.com/bulletphysics/bullet3
version1414chromebrew,libheif,chromebrew,1.11.0,Version,https://github.com/nghttp2/nghttp2.git,https://github.com/strukturag/libheif
version1671conan,libheif,conan,1.12.0,Version,,https://github.com/strukturag/libheif
version195chromebrew,libical,chromebrew,3.0.10,Version,https://github.com/libical/libical/releases/download/v3.0.10/libical-3.0.10.tar.gz,https://github.com/libical/libical
version902vcpkg,libical,vcpkg,3.0.11,Version,,https://github.com/libical/libical
version2575conan,poly2tri,conan,cci.20130502,Version,,https://github.com/greenm01/poly2tri
version1358vcpkg,poly2tri,vcpkg,2020-07-21,Version,,https://github.com/greenm01/poly2tri
version1356chromebrew,clib,chromebrew,1.8.1,Version,https://github.com/clibs/clib/archive/1.8.1.tar.gz,https://github.com/clibs/clib
version760homebrew,clib,homebrew,2.8.1,Version,https://github.com/clibs/clib/archive/2.8.1.tar.gz,https://github.com/clibs/clib
version1705chromebrew,oniguruma,chromebrew,6.9.7.1,Version,https://github.com/kkos/oniguruma.git,https://github.com/kkos/oniguruma
version2333conan,oniguruma,conan,6.9.7.1,Version,,https://github.com/kkos/oniguruma
version1243vcpkg,oniguruma,vcpkg,6.9.7.1,Version,,https://github.com/kkos/oniguruma
version1865chromebrew,neovim,chromebrew,0.4.4,Version,https://github.com/neovim/neovim/archive/v0.4.4.tar.gz,https://neovim.io/
version3744homebrew,neovim,homebrew,0.7.0,Version,https://github.com/neovim/neovim/archive/v0.7.0.tar.gz,https://neovim.io/
version545chromebrew,fftw,chromebrew,3.3.9,Version,https://github.com/kubernetes/kubernetes/archive/v1.7.0.tar.gz,http://www.fftw.org/
version989conan,fftw,conan,3.3.9,Version,,http://www.fftw.org/
version5571homebrew,uriparser,homebrew,0.9.6,Version,https://github.com/uriparser/uriparser/releases/download/uriparser-0.9.6/uriparser-0.9.6.tar.bz2,https://uriparser.github.io/
version3320conan,uriparser,conan,0.9.6,Version,,https://uriparser.github.io/
version1786vcpkg,uriparser,vcpkg,0.9.6,Version,,https://uriparser.github.io/
version1259conan,gtest,conan,1.10.0,Version,,https://github.com/google/googletest
version659vcpkg,gtest,vcpkg,1.11.0,Version,,https://github.com/google/googletest
version2168conan,msgpack,conan,3.3.0,Version,,https://github.com/msgpack/msgpack-c
version1158vcpkg,msgpack,vcpkg,3.3.0,Version,,https://github.com/msgpack/msgpack-c
version102conan,arcus,conan,4.9.1,Version,,https://github.com/Ultimaker/libArcus
version31vcpkg,arcus,vcpkg,4.10.0,Version,,https://github.com/Ultimaker/libArcus
version2157conan,mpfr,conan,4.1.0,Version,,https://www.mpfr.org/
version3616homebrew,mpfr,homebrew,4.1.0,Version,https://ftp.gnu.org/gnu/mpfr/mpfr-4.1.0.tar.xz,https://www.mpfr.org/
version747conan,dataframe,conan,1.20.0,Version,,https://github.com/hosseinmoein/DataFrame
version441vcpkg,dataframe,vcpkg,1.19.0,Version,,https://github.com/hosseinmoein/DataFrame
version354911cargo,tre-command,cargo,0.3.5,Version,https://github.com/dduan/tre,https://github.com/dduan/tre
version5461homebrew,tre-command,homebrew,0.3.6,Version,https://github.com/dduan/tre/archive/v0.3.6.tar.gz,https://github.com/dduan/tre
version757conan,date,conan,3.0.1,Version,,https://github.com/HowardHinnant/date
version442vcpkg,date,vcpkg,3.0.1,Version,,https://github.com/HowardHinnant/date
version507937cargo,rbspy,cargo,0.11.1,Version,https://github.com/rbspy/rbspy,https://rbspy.github.io/
version4570homebrew,rbspy,homebrew,0.12.1,Version,https://github.com/rbspy/rbspy/archive/v0.12.1.tar.gz,https://rbspy.github.io/
version1051chromebrew,libssh,chromebrew,0.9.6,Version,https://caml.inria.fr/pub/distrib/ocaml-4.12/ocaml-4.12.0.tar.gz,https://www.libssh.org/
version3092homebrew,libssh,homebrew,0.9.6,Version,https://www.libssh.org/files/0.9/libssh-0.9.6.tar.xz,https://www.libssh.org/
version1000vcpkg,libssh,vcpkg,0.9.6,Version,,https://www.libssh.org/
version1721chromebrew,unshield,chromebrew,1.4.2,Version,https://github.com/twogood/unshield/archive/1.4.2.tar.gz,https://github.com/twogood/unshield
version5559homebrew,unshield,homebrew,1.5.1,Version,https://github.com/twogood/unshield/archive/1.5.1.tar.gz,https://github.com/twogood/unshield
version3571conan,yas,conan,7.1.0,Version,,https://github.com/niXman/yas
version1885vcpkg,yas,vcpkg,7.1.0,Version,,https://github.com/niXman/yas
version599chromebrew,memcached,chromebrew,1.5.16,Version,https://memcached.org/files/memcached-1.5.16.tar.gz,https://memcached.org/
version3449homebrew,memcached,homebrew,1.6.15,Version,https://www.memcached.org/files/memcached-1.6.15.tar.gz,https://memcached.org/
version2166conan,msdfgen,conan,1.9.1,Version,,https://github.com/Chlumsky/msdfgen
version1157vcpkg,msdfgen,vcpkg,1.9.1,Version,,https://github.com/Chlumsky/msdfgen
version2178conan,msix,conan,1.7,Version,,https://github.com/microsoft/msix-packaging
version1161vcpkg,msix,vcpkg,1.7,Version,,https://github.com/microsoft/msix-packaging
version447782cargo,tomba,cargo,0.1.0,Version,https://github.com/tomba-io/rust,https://tomba.io/
version11741luarocks,tomba,luarocks,1.0.0-1,Version,git://github.com/tomba-io/lua.git,https://tomba.io/
version772chromebrew,bison,chromebrew,3.8.2,Version,https://strace.io/files/5.16/strace-5.16.tar.xz,https://www.gnu.org/software/bison/
version279conan,bison,conan,3.7.6,Version,,https://www.gnu.org/software/bison/
version417homebrew,bison,homebrew,3.8.2,Version,https://ftp.gnu.org/gnu/bison/bison-3.8.2.tar.xz,https://www.gnu.org/software/bison/
version251chromebrew,glog,chromebrew,0.3.5,Version,https://github.com/google/glog/archive/v0.3.5.zip,https://github.com/google/glog
version1888homebrew,glog,homebrew,0.5.0,Version,https://github.com/google/glog/archive/v0.5.0.tar.gz,https://github.com/google/glog
version629vcpkg,glog,vcpkg,0.4.0,Version,,https://github.com/google/glog
version198327cargo,spotify-tui,cargo,0.11.0,Version,https://github.com/Rigellute/spotify-tui,https://github.com/Rigellute/spotify-tui
version5076homebrew,spotify-tui,homebrew,0.25.0,Version,https://github.com/Rigellute/spotify-tui/archive/v0.25.0.tar.gz,https://github.com/Rigellute/spotify-tui
version384465cargo,libzt,cargo,0.1.2,Version,https://github.com/zerotier/libzt,https://www.zerotier.com
version3212homebrew,libzt,homebrew,1.3.3,Version,https://github.com/zerotier/libzt.git,https://www.zerotier.com
version198688cargo,grex,cargo,0.3.0,Version,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex
version2059homebrew,grex,homebrew,1.3.0,Version,https://github.com/pemistahl/grex/archive/v1.3.0.tar.gz,https://github.com/pemistahl/grex
version744conan,czmq,conan,4.2.0,Version,,https://github.com/zeromq/czmq
version435vcpkg,czmq,vcpkg,4.2.1,Version,,https://github.com/zeromq/czmq
version3075homebrew,libslirp,homebrew,4.7.0,Version,https://gitlab.freedesktop.org/slirp/libslirp/-/archive/v4.7.0/libslirp-v4.7.0.tar.gz,https://gitlab.freedesktop.org/slirp/libslirp
version988vcpkg,libslirp,vcpkg,4.6.1,Version,,https://gitlab.freedesktop.org/slirp/libslirp
version401317cargo,libre,cargo,0.0.1,Version,https://github.com/sreimers/rust-libre,https://github.com/baresip/re
version3043homebrew,libre,homebrew,2.2.2,Version,https://github.com/baresip/re/archive/refs/tags/v2.2.2.tar.gz,https://github.com/baresip/re
version3313conan,unicorn,conan,1.0.3,Version,,https://www.unicorn-engine.org/
version5546homebrew,unicorn,homebrew,1.0.3,Version,https://github.com/unicorn-engine/unicorn/archive/1.0.3.tar.gz,https://www.unicorn-engine.org/
version1821chromebrew,gspell,chromebrew,1.9.1-2,Version,https://download.gnome.org/sources/gspell/1.9/gspell-1.9.1.tar.xz,https://wiki.gnome.org/Projects/gspell
version2089homebrew,gspell,homebrew,1.10.0,Version,https://download.gnome.org/sources/gspell/1.10/gspell-1.10.0.tar.xz,https://wiki.gnome.org/Projects/gspell
version284791cargo,csview,cargo,0.3.2,Version,https://github.com/wfxr/csview,https://github.com/wfxr/csview
version961homebrew,csview,homebrew,1.0.1,Version,https://github.com/wfxr/csview/archive/v1.0.1.tar.gz,https://github.com/wfxr/csview
version1989conan,lzfse,conan,1.0,Version,,https://github.com/lzfse/lzfse
version3329homebrew,lzfse,homebrew,1.0,Version,https://github.com/lzfse/lzfse/archive/lzfse-1.0.tar.gz,https://github.com/lzfse/lzfse
version1071vcpkg,lzfse,vcpkg,1.0,Version,,https://github.com/lzfse/lzfse
version232444cargo,nomino,cargo,0.1.4,Version,https://github.com/yaa110/nomino,https://github.com/yaa110/nomino
version3818homebrew,nomino,homebrew,1.1.0,Version,https://github.com/yaa110/nomino/archive/1.1.0.tar.gz,https://github.com/yaa110/nomino
version988chromebrew,gox,chromebrew,0.4.0,Version,https://github.com/mitchellh/gox/archive/v0.4.0.tar.gz,https://github.com/mitchellh/gox
version2011homebrew,gox,homebrew,1.0.1,Version,https://github.com/mitchellh/gox/archive/v1.0.1.tar.gz,https://github.com/mitchellh/gox
version1705conan,libmodbus,conan,3.1.6,Version,,https://libmodbus.org/
version2958homebrew,libmodbus,homebrew,3.1.7,Version,https://github.com/stephane/libmodbus/archive/v3.1.7.tar.gz,https://libmodbus.org/
version1536chromebrew,uchardet,chromebrew,0.0.6,Version,https://www.freedesktop.org/software/uchardet/releases/uchardet-0.0.6.tar.xz,https://www.freedesktop.org/wiki/Software/uchardet/
version5516homebrew,uchardet,homebrew,0.0.7,Version,https://www.freedesktop.org/software/uchardet/releases/uchardet-0.0.7.tar.xz,https://www.freedesktop.org/wiki/Software/uchardet/
version842chromebrew,wayland,chromebrew,1.20.0,Version,https://gitlab.freedesktop.org/wayland/wayland.git,https://wayland.freedesktop.org
version5732homebrew,wayland,homebrew,1.20.0,Version,https://wayland.freedesktop.org/releases/wayland-1.20.0.tar.xz,https://wayland.freedesktop.org
version3462conan,wayland,conan,1.20.0,Version,,https://wayland.freedesktop.org
version1006conan,flex,conan,2.6.4,Version,,https://github.com/westes/flex
version1541homebrew,flex,homebrew,2.6.4,Version,https://github.com/westes/flex/releases/download/v2.6.4/flex-2.6.4.tar.gz,https://github.com/westes/flex
version561chromebrew,nvm,chromebrew,0.35.3,Version,https://github.com/nvm-sh/nvm/archive/v0.35.3.tar.gz,https://github.com/nvm-sh/nvm
version3867homebrew,nvm,homebrew,0.39.1,Version,https://github.com/creationix/nvm/archive/v0.39.1.tar.gz,https://github.com/nvm-sh/nvm
version2912conan,shaderc,conan,2021.1,Version,,https://github.com/google/shaderc
version1597vcpkg,shaderc,vcpkg,2021.1,Version,,https://github.com/google/shaderc
version1383chromebrew,libconfig,chromebrew,1.7.2,Version,https://hyperrealm.github.io/libconfig/dist/libconfig-1.7.2.tar.gz,https://hyperrealm.github.io/libconfig/
version1577conan,libconfig,conan,1.7.2,Version,,https://hyperrealm.github.io/libconfig/
version2805homebrew,libconfig,homebrew,1.7.3,Version,https://github.com/hyperrealm/libconfig/archive/v1.7.3.tar.gz,https://hyperrealm.github.io/libconfig/
version194005cargo,vivid,cargo,0.5.0,Version,https://github.com/sharkdp/vivid,https://github.com/sharkdp/vivid
version5667homebrew,vivid,homebrew,0.8.0,Version,https://github.com/sharkdp/vivid/archive/v0.8.0.tar.gz,https://github.com/sharkdp/vivid
version1293chromebrew,gnupg,chromebrew,2.3.4,Version,https://dev.gnupg.org/source/gnupg.git,https://gnupg.org/
version1932homebrew,gnupg,homebrew,2.3.6,Version,https://gnupg.org/ftp/gcrypt/gnupg/gnupg-2.3.6.tar.bz2,https://gnupg.org/
version3conan,abseil,conan,20211102.0,Version,,https://github.com/abseil/abseil-cpp
version2vcpkg,abseil,vcpkg,20211102.1,Version,,https://github.com/abseil/abseil-cpp
version2849conan,sbp,conan,3.4.10,Version,,https://github.com/swift-nav/libsbp
version1564vcpkg,sbp,vcpkg,3.4.10,Version,,https://github.com/swift-nav/libsbp
version36810cargo,loc,cargo,0.3.3,Version,https://github.com/cgag/loc,https://github.com/cgag/loc
version3261homebrew,loc,homebrew,0.4.1,Version,https://github.com/cgag/loc/archive/v0.4.1.tar.gz,https://github.com/cgag/loc
version109chromebrew,figlet,chromebrew,2.2.5,Version,ftp://ftp.figlet.org/pub/figlet/program/unix/figlet-2.2.5.tar.gz,http://www.figlet.org/
version1506homebrew,figlet,homebrew,2.2.5,Version,http://ftp.figlet.org/pub/figlet/program/unix/figlet-2.2.5.tar.gz,http://www.figlet.org/
version48423cargo,ktmpl,cargo,0.6.0,Version,https://github.com/jimmycuadra/ktmpl,https://github.com/jimmycuadra/ktmpl
version2641homebrew,ktmpl,homebrew,0.9.1,Version,https://github.com/jimmycuadra/ktmpl/archive/0.9.1.tar.gz,https://github.com/jimmycuadra/ktmpl
version3615conan,zyre,conan,2.0.0,Version,,https://github.com/zeromq/zyre
version6038homebrew,zyre,homebrew,2.0.1,Version,https://github.com/zeromq/zyre/releases/download/v2.0.1/zyre-2.0.1.tar.gz,https://github.com/zeromq/zyre
version1908vcpkg,zyre,vcpkg,2019-07-07,Version,,https://github.com/zeromq/zyre
version1101conan,geographiclib,conan,1.52,Version,,https://geographiclib.sourceforge.io
version605vcpkg,geographiclib,vcpkg,1.52,Version,,https://geographiclib.sourceforge.io
version429chromebrew,libseccomp,chromebrew,2.5.1,Version,https://billposer.org/Software/Downloads/libuninum-2.7.tar.bz2,https://github.com/seccomp/libseccomp
version3062homebrew,libseccomp,homebrew,2.5.4,Version,https://github.com/seccomp/libseccomp/releases/download/v2.5.4/libseccomp-2.5.4.tar.gz,https://github.com/seccomp/libseccomp
version401321cargo,librem,cargo,0.0.1,Version,https://github.com/sreimers/rust-librem,https://github.com/baresip/rem
version3046homebrew,librem,homebrew,2.0.1,Version,https://github.com/baresip/rem/archive/refs/tags/v2.0.1.tar.gz,https://github.com/baresip/rem
version529059cargo,git-branchless,cargo,0.3.11,Version,https://github.com/arxanas/git-branchless,https://github.com/arxanas/git-branchless
version1782homebrew,git-branchless,homebrew,0.3.12,Version,https://github.com/arxanas/git-branchless/archive/refs/tags/v0.3.12.tar.gz,https://github.com/arxanas/git-branchless
version4508homebrew,quantlib,homebrew,1.26,Version,https://github.com/lballabio/QuantLib/releases/download/QuantLib-v1.26/QuantLib-1.26.tar.gz,https://www.quantlib.org/
version1487vcpkg,quantlib,vcpkg,1.25,Version,,https://www.quantlib.org/
version452chromebrew,libnfs,chromebrew,4.0.0,Version,https://github.com/sahlberg/libnfs.git,https://github.com/sahlberg/libnfs
version2980homebrew,libnfs,homebrew,5.0.1,Version,https://github.com/sahlberg/libnfs/archive/libnfs-5.0.1.tar.gz,https://github.com/sahlberg/libnfs
version397210cargo,monolith,cargo,2.6.1,Version,https://github.com/Y2Z/monolith,https://github.com/Y2Z/monolith
version3581homebrew,monolith,homebrew,2.6.1,Version,https://github.com/Y2Z/monolith/archive/v2.6.1.tar.gz,https://github.com/Y2Z/monolith
version1494chromebrew,librsync,chromebrew,2.3.2,Version,https://github.com/librsync/librsync.git,https://librsync.github.io/
version3055homebrew,librsync,homebrew,2.3.2,Version,https://github.com/librsync/librsync/archive/v2.3.2.tar.gz,https://librsync.github.io/
version1878conan,liburing,conan,2.1,Version,,https://github.com/axboe/liburing
version1020vcpkg,liburing,vcpkg,2.0,Version,,https://github.com/axboe/liburing
version1065chromebrew,hub,chromebrew,2.14.2,Version,https://github.com/pygobject/pycairo.git,https://hub.github.com/
version2276homebrew,hub,homebrew,2.14.2,Version,https://github.com/github/hub/archive/v2.14.2.tar.gz,https://hub.github.com/
version1871conan,libucl,conan,0.8.1,Version,,https://github.com/vstakhov/libucl
version3124homebrew,libucl,homebrew,0.8.1,Version,https://github.com/vstakhov/libucl/archive/0.8.1.tar.gz,https://github.com/vstakhov/libucl
version756homebrew,clfft,homebrew,2.12.2,Version,https://github.com/clMathLibraries/clFFT/archive/v2.12.2.tar.gz,https://github.com/clMathLibraries/clFFT
version348vcpkg,clfft,vcpkg,2.12.2,Version,,https://github.com/clMathLibraries/clFFT
version1902conan,libwebp,conan,1.2.2,Version,,https://github.com/webmproject/libwebp
version1032vcpkg,libwebp,vcpkg,1.2.1,Version,,https://github.com/webmproject/libwebp
version680conan,cpuinfo,conan,cci.20201217,Version,,https://github.com/pytorch/cpuinfo
version410vcpkg,cpuinfo,vcpkg,2021-04-04,Version,,https://github.com/pytorch/cpuinfo
version626chromebrew,nasm,chromebrew,2.15.05,Version,https://www.nasm.us/pub/nasm/releasebuilds/2.15.05/nasm-2.15.05.tar.xz,https://www.nasm.us/
version3702homebrew,nasm,homebrew,2.15.05,Version,https://www.nasm.us/pub/nasm/releasebuilds/2.15.05/nasm-2.15.05.tar.xz,https://www.nasm.us/
version1302chromebrew,libharu,chromebrew,2.3.0,Version,https://github.com/libharu/libharu/archive/RELEASE_2_3_0.tar.gz,http://libharu.org/
version1670conan,libharu,conan,2.3.0,Version,,http://libharu.org/
version2903homebrew,libharu,homebrew,2.3.0,Version,https://github.com/libharu/libharu/archive/RELEASE_2_3_0.tar.gz,https://github.com/libharu/libharu
version896vcpkg,libharu,vcpkg,2017-08-15,Version,,https://github.com/libharu/libharu
version686chromebrew,libdrm,chromebrew,2.4.110,Version,https://gitlab.freedesktop.org/mesa/drm.git,https://dri.freedesktop.org
version2829homebrew,libdrm,homebrew,2.4.110,Version,https://dri.freedesktop.org/libdrm/libdrm-2.4.110.tar.xz,https://dri.freedesktop.org
version1572homebrew,folly,homebrew,2022.03.21.00,Version,https://github.com/facebook/folly/archive/v2022.03.21.00.tar.gz,https://github.com/facebook/folly
version1027conan,folly,conan,2019.10.21.00,Version,,https://github.com/facebook/folly
version561vcpkg,folly,vcpkg,2022.01.31.00,Version,,https://github.com/facebook/folly
version2740conan,raylib,conan,3.5.0,Version,,https://www.raylib.com/
version4555homebrew,raylib,homebrew,4.0.0,Version,https://github.com/raysan5/raylib/archive/4.0.0.tar.gz,https://www.raylib.com/
version283chromebrew,gdb,chromebrew,11.2,Version,https://ftp.gnu.org/gnu/gdb/gdb-11.2.tar.xz,https://www.gnu.org/software/gdb/
version1698homebrew,gdb,homebrew,11.2,Version,https://ftp.gnu.org/gnu/gdb/gdb-11.2.tar.xz,https://www.gnu.org/software/gdb/
version1486conan,jsonnet,conan,0.18.0,Version,,https://github.com/google/jsonnet
version759vcpkg,jsonnet,vcpkg,0.17.0,Version,,https://github.com/google/jsonnet
version61573cargo,zmap,cargo,0.0.1,Version,,https://zmap.io
version6003homebrew,zmap,homebrew,2.1.1,Version,https://github.com/zmap/zmap/archive/v2.1.1.tar.gz,https://zmap.io
version605chromebrew,ucl,chromebrew,1.03,Version,https://www.oberhumer.com/opensource/ucl/download/ucl-1.03.tar.gz,https://www.oberhumer.com/opensource/ucl/
version5517homebrew,ucl,homebrew,1.03,Version,https://www.oberhumer.com/opensource/ucl/download/ucl-1.03.tar.gz,https://www.oberhumer.com/opensource/ucl/
version43chromebrew,keychain,chromebrew,2.8.5,Version,https://github.com/funtoo/keychain/archive/2.8.5.tar.gz,https://www.funtoo.org/Keychain
version2594homebrew,keychain,homebrew,2.8.5,Version,https://github.com/funtoo/keychain/archive/2.8.5.tar.gz,https://www.funtoo.org/Keychain
version1936conan,libyaml,conan,0.2.5,Version,,https://github.com/yaml/libyaml
version3208homebrew,libyaml,homebrew,0.2.5,Version,https://github.com/yaml/libyaml/archive/0.2.5.tar.gz,https://github.com/yaml/libyaml
version1041vcpkg,libyaml,vcpkg,0.2.5,Version,,https://github.com/yaml/libyaml
version690chromebrew,imlib2,chromebrew,1.7.1,Version,https://www.x.org/archive/individual/lib/libICE-1.0.10.tar.gz,https://sourceforge.net/projects/enlightenment/
version2352homebrew,imlib2,homebrew,1.9.0,Version,https://downloads.sourceforge.net/project/enlightenment/imlib2-src/1.9.0/imlib2-1.9.0.tar.xz,https://sourceforge.net/projects/enlightenment/
version1520chromebrew,libraw,chromebrew,0.19.5,Version,https://www.libraw.org/data/LibRaw-0.19.5.tar.gz,https://www.libraw.org
version1793conan,libraw,conan,0.20.2,Version,,https://www.libraw.org/
version3040homebrew,libraw,homebrew,0.20.2,Version,https://www.libraw.org/data/LibRaw-0.20.2.tar.gz,https://www.libraw.org/
version973vcpkg,libraw,vcpkg,201903,Version,,https://www.libraw.org
version809chromebrew,tig,chromebrew,2.4.1,Version,https://github.com/jonas/tig/releases/download/tig-2.4.1/tig-2.4.1.tar.gz,https://jonas.github.io/tig/
version5375homebrew,tig,homebrew,2.5.5,Version,https://github.com/jonas/tig/releases/download/tig-2.5.5/tig-2.5.5.tar.gz,https://jonas.github.io/tig/
version1805conan,librealsense,conan,2.49.0,Version,,https://github.com/IntelRealSense/librealsense
version3045homebrew,librealsense,homebrew,2.50.0,Version,https://github.com/IntelRealSense/librealsense/archive/v2.50.0.tar.gz,https://github.com/IntelRealSense/librealsense
version203189cargo,git-interactive-rebase-tool,cargo,1.2.0,Version,https://github.com/MitMaro/git-interactive-rebase-tool,https://gitrebasetool.mitmaro.ca/
version1807homebrew,git-interactive-rebase-tool,homebrew,2.1.0,Version,https://github.com/MitMaro/git-interactive-rebase-tool/archive/2.1.0.tar.gz,https://gitrebasetool.mitmaro.ca/
version203chromebrew,librespot,chromebrew,0.1.3,Version,https://github.com/librespot-org/librespot/archive/v0.1.3.tar.gz,https://github.com/librespot-org/librespot
version3049homebrew,librespot,homebrew,0.3.1,Version,https://github.com/librespot-org/librespot/archive/refs/tags/v0.3.1.tar.gz,https://github.com/librespot-org/librespot
version654chromebrew,flif,chromebrew,0.3,Version,https://github.com/FLIF-hub/FLIF/archive/v0.3.tar.gz,https://flif.info/
version1543homebrew,flif,homebrew,0.4,Version,https://github.com/FLIF-hub/FLIF/archive/v0.4.tar.gz,https://flif.info/
version1845chromebrew,xterm,chromebrew,362,Version,https://github.com/mpruett/audiofile/archive/b62c902dd258125cac86cd2df21fc898035a43d3.tar.gz,https://invisible-island.net/xterm/
version5912homebrew,xterm,homebrew,372,Version,https://invisible-mirror.net/archives/xterm/xterm-372.tgz,https://invisible-island.net/xterm/
version390chromebrew,libass,chromebrew,0.14.0,Version,https://github.com/libass/libass/releases/download/0.14.0/libass-0.14.0.tar.xz,https://github.com/libass/libass
version2760homebrew,libass,homebrew,0.15.2,Version,https://github.com/libass/libass/releases/download/0.15.2/libass-0.15.2.tar.xz,https://github.com/libass/libass
version840vcpkg,libass,vcpkg,0.15.2,Version,,https://github.com/libass/libass
version1058conan,fruit,conan,3.6.0,Version,,https://github.com/google/fruit
version581vcpkg,fruit,vcpkg,3.6.0,Version,,https://github.com/google/fruit
version3970homebrew,openh264,homebrew,2.2.0,Version,https://github.com/cisco/openh264/archive/v2.2.0.tar.gz,https://www.openh264.org/
version1265vcpkg,openh264,vcpkg,2021-03-16,Version,,https://www.openh264.org/
version1365chromebrew,wget,chromebrew,1.21.3,Version,https://git.savannah.gnu.org/git/wget.git,https://www.gnu.org/software/wget/
version5765homebrew,wget,homebrew,1.21.3,Version,https://ftp.gnu.org/gnu/wget/wget-1.21.3.tar.gz,https://www.gnu.org/software/wget/
version3166conan,taskflow,conan,3.3.0,Version,,https://github.com/taskflow/taskflow
version1696vcpkg,taskflow,vcpkg,3.3.0,Version,,https://github.com/taskflow/taskflow
version652chromebrew,siege,chromebrew,4.0.5,Version,http://download.joedog.org/siege/siege-4.0.5.tar.gz,https://www.joedog.org/siege-home/
version4914homebrew,siege,homebrew,4.1.3,Version,http://download.joedog.org/siege/siege-4.1.3.tar.gz,https://www.joedog.org/siege-home/
version1653chromebrew,openal,chromebrew,1.20.1,Version,https://github.com/kcat/openal-soft/archive/openal-soft-1.20.1.tar.gz,https://openal-soft.org/
version2345conan,openal,conan,1.21.1,Version,,https://openal-soft.org/
version957conan,fakeit,conan,2.1.0,Version,,https://github.com/eranpeer/FakeIt
version526vcpkg,fakeit,vcpkg,2.1.0,Version,,https://github.com/eranpeer/FakeIt
version1437homebrew,faiss,homebrew,1.7.2,Version,https://github.com/facebookresearch/faiss/archive/v1.7.2.tar.gz,https://github.com/facebookresearch/faiss
version525vcpkg,faiss,vcpkg,1.7.2,Version,,https://github.com/facebookresearch/faiss
version516chromebrew,exif,chromebrew,0.6.21,Version,https://github.com/libexif/exif/archive/exif-0_6_21-release.tar.gz,https://libexif.github.io/
version1407homebrew,exif,homebrew,0.6.22,Version,https://github.com/libexif/exif/releases/download/exif-0_6_22-release/exif-0.6.22.tar.xz,https://libexif.github.io/
version1316chromebrew,spark,chromebrew,ab88ac,Version,https://raw.githubusercontent.com/holman/spark/ab88ac6f8f33698f39ece2f109b1117ef39a68eb/README.md,https://zachholman.com/spark/
version5041homebrew,spark,homebrew,1.0.1,Version,https://github.com/holman/spark/archive/v1.0.1.tar.gz,https://zachholman.com/spark/
version171809cargo,pastel,cargo,0.5.2,Version,https://github.com/sharkdp/pastel,https://github.com/sharkdp/pastel
version4115homebrew,pastel,homebrew,0.8.1,Version,https://github.com/sharkdp/pastel/archive/v0.8.1.tar.gz,https://github.com/sharkdp/pastel
version845conan,duktape,conan,2.7.0,Version,,https://duktape.org
version1256homebrew,duktape,homebrew,2.7.0,Version,https://github.com/svaarala/duktape/releases/download/v2.7.0/duktape-2.7.0.tar.xz,https://duktape.org
version825conan,double-conversion,conan,3.2.0,Version,,https://github.com/google/double-conversion
version1216homebrew,double-conversion,homebrew,3.2.0,Version,https://github.com/google/double-conversion/archive/v3.2.0.tar.gz,https://github.com/google/double-conversion
version476vcpkg,double-conversion,vcpkg,3.2.0,Version,,https://github.com/google/double-conversion
version835conan,draco,conan,1.5.2,Version,,https://google.github.io/draco/
version1226homebrew,draco,homebrew,1.5.2,Version,https://github.com/google/draco/archive/1.5.2.tar.gz,https://google.github.io/draco/
version677chromebrew,libaio,chromebrew,0.3.112,Version,https://downloads.sourceforge.net/sourceforge/xmlcatmgr/xmlcatmgr-2.2.tar.gz,https://pagure.io/libaio
version2755homebrew,libaio,homebrew,0.3.113,Version,https://pagure.io/libaio/archive/libaio-0.3.113/libaio-libaio-0.3.113.tar.gz,https://pagure.io/libaio
version124199cargo,sd,cargo,0.2.0,Version,https://github.com/chmln/sd.git,https://github.com/chmln/sd
version4820homebrew,sd,homebrew,0.7.6,Version,https://github.com/chmln/sd/archive/v0.7.6.tar.gz,https://github.com/chmln/sd
version2262conan,norm,conan,1.5.9,Version,,https://www.nrl.navy.mil/itd/ncs/products/norm
version3820homebrew,norm,homebrew,1.5.9,Version,https://github.com/USNavalResearchLaboratory/norm/releases/download/v1.5.9/src-norm-1.5.9.tgz,https://www.nrl.navy.mil/itd/ncs/products/norm
version957chromebrew,perl,chromebrew,5.34.1,Version,http://download.augeas.net/augeas-1.12.0.tar.gz,https://www.perl.org/
